Date,item_id,item_price,item_cnt_day
08.01.2013,17707,899,1
02.01.2013,17710,1499,1
07.01.2013,17710,1499,1
16.01.2013,17710,1499,1
17.01.2013,17710,1499,1
06.01.2013,17317,399,1
02.01.2013,17318,1399,1
04.01.2013,17318,1399,1
15.01.2013,17322,149,1
01.01.2013,17717,499,1
02.01.2013,17717,499,1
04.01.2013,17717,299,1
07.01.2013,17717,499,1
09.01.2013,17717,799,1
26.01.2013,17717,99,1
15.01.2013,17339,149,1
02.01.2013,17363,149,1
19.01.2013,17363,149,1
25.01.2013,17363,149,1
03.01.2013,17398,149,1
05.01.2013,17719,148,1
25.01.2013,17412,149,1
26.01.2013,17422,149,1
04.01.2013,17278,399,1
24.01.2013,17433,149,1
30.01.2013,17274,149,1
13.01.2013,17210,1849.5,1
07.01.2013,16536,199,1
02.01.2013,16588,299,1
09.01.2013,16599,149,1
17.01.2013,16620,499,1
27.01.2013,16624,499,1
29.01.2013,16644,299,1
15.01.2013,16647,149,1
19.01.2013,16712,149,1
15.01.2013,16720,149,1
02.01.2013,16860,799,1
13.01.2013,16873,149,1
12.01.2013,16993,399,1
16.01.2013,16993,399,1
27.01.2013,16993,399,1
27.01.2013,17007,599,1
11.01.2013,17041,149,1
03.01.2013,17050,149,1
03.01.2013,17051,299,1
06.01.2013,17065,149,1
17.01.2013,17066,149,1
08.01.2013,17067,1699,1
27.01.2013,17102,299,1
31.01.2013,17140,199,1
21.01.2013,17163,299,1
17.01.2013,17208,499,1
31.01.2013,17241,349,1
02.01.2013,17455,149,1
19.01.2013,17479,149,1
15.01.2013,17480,399,1
13.01.2013,19263,149,1
02.01.2013,19275,99,1
20.01.2013,19275,99,1
02.01.2013,18170,399,1
15.01.2013,18215,199,1
31.01.2013,18218,199,1
17.01.2013,18225,199,2
27.01.2013,18255,199,1
02.01.2013,18259,199,1
02.01.2013,18272,199,1
17.01.2013,18300,199,1
26.01.2013,18309,199,1
31.01.2013,18320,199,1
13.01.2013,18362,399,1
04.01.2013,18364,199,1
27.01.2013,18364,199,1
16.01.2013,18378,199,1
02.01.2013,18379,149,1
02.01.2013,18384,149,1
24.01.2013,18399,199,1
16.01.2013,18406,199,1
04.01.2013,18422,199,1
29.01.2013,18433,199,1
04.01.2013,18449,98,1
02.01.2013,18450,199,1
07.01.2013,18151,149,1
27.01.2013,18111,349,1
18.01.2013,17992,149,1
12.01.2013,17922,199,1
20.01.2013,17480,399,1
28.01.2013,17482,621.51,1
27.01.2013,17489,149,1
05.01.2013,17503,249,1
12.01.2013,17503,249,1
17.01.2013,17503,249,1
23.01.2013,17505,3799,1
12.01.2013,17543,1199,1
16.01.2013,17545,149,1
08.01.2013,17546,449,1
02.01.2013,17560,399,1
28.01.2013,17788,149,1
25.01.2013,16526,149,1
02.01.2013,17794,149,1
18.01.2013,17794,149,1
07.01.2013,17799,349,1
05.01.2013,17811,149,1
22.01.2013,17838,499,1
19.01.2013,17852,149,1
19.01.2013,17860,399,1
19.01.2013,17861,399,1
06.01.2013,18063,799,1
02.01.2013,17916,149,1
19.01.2013,17916,149,1
30.01.2013,17916,149,1
12.01.2013,17921,199,1
11.01.2013,17794,149,1
12.01.2013,16519,149,2
27.01.2013,16483,549,1
26.01.2013,16483,549,1
26.01.2013,15550,149,1
26.01.2013,15551,149,1
21.01.2013,15559,149,1
28.01.2013,15561,149,1
26.01.2013,15562,299,1
16.01.2013,16020,299,1
03.01.2013,16021,1599,1
05.01.2013,16022,1599,1
21.01.2013,16022,1599,1
02.01.2013,16010,299,1
10.01.2013,16014,299,1
17.01.2013,16014,299,1
04.01.2013,16043,1390,1
19.01.2013,16072,1299,1
05.01.2013,16108,249,1
19.01.2013,16134,899,1
12.01.2013,16154,639,1
12.01.2013,16159,629,1
01.01.2013,16170,1999,1
21.01.2013,16172,1799,1
01.01.2013,16146,1399,1
05.01.2013,16184,249,1
07.01.2013,16184,249,1
08.01.2013,16184,249,1
12.01.2013,16184,249,1
26.01.2013,15549,149,1
13.01.2013,15505,629,1
07.01.2013,15459,599,1
26.01.2013,15452,549,1
09.01.2013,14827,619,1
17.01.2013,14899,1499,1
03.01.2013,14905,149,2
29.01.2013,14905,149,1
27.01.2013,14925,1549,1
23.01.2013,14927,1499,1
14.01.2013,14929,1629,1
23.01.2013,14929,1629,1
07.01.2013,15255,1199,1
24.01.2013,15255,1199,1
16.01.2013,15256,1199,1
12.01.2013,15257,1199,1
17.01.2013,16189,224,1
21.01.2013,15258,629,1
20.01.2013,15298,1259,1
06.01.2013,15313,539,1
16.01.2013,15378,1029,1
20.01.2013,15378,1029,1
31.01.2013,15428,449,1
07.01.2013,15435,499,1
06.01.2013,15437,349,1
02.01.2013,15438,599,1
06.01.2013,15438,599,1
31.01.2013,15438,599,1
05.01.2013,15443,549,1
08.01.2013,15449,499,1
19.01.2013,15259,1149,1
21.01.2013,14805,1599,1
13.01.2013,16209,299,1
12.01.2013,16219,399,1
25.01.2013,16404,149,1
25.01.2013,16409,149,1
03.01.2013,16428,399,1
12.01.2013,16428,399,1
20.01.2013,16428,399,1
03.01.2013,16441,149,1
18.01.2013,16441,149,1
01.01.2013,16450,399,2
02.01.2013,16450,399,1
03.01.2013,16450,399,1
04.01.2013,16450,399,2
13.01.2013,16450,399,1
16.01.2013,16450,399,2
20.01.2013,16450,378.9,3
21.01.2013,16450,399,1
26.01.2013,16450,399,1
27.01.2013,16450,399,1
01.01.2013,16451,499,1
02.01.2013,16451,499,2
04.01.2013,16451,499,1
13.01.2013,16451,499,1
14.01.2013,16451,499,1
19.01.2013,16451,499,1
27.01.2013,16482,399,2
31.01.2013,16482,399,1
13.01.2013,15847,149,1
17.01.2013,16381,199,1
18.01.2013,15836,149,1
18.01.2013,15833,149,1
18.01.2013,16219,399,1
23.01.2013,16219,399,1
13.01.2013,16244,249,1
20.01.2013,16244,249,1
20.01.2013,15583,349,1
18.01.2013,15584,999,1
21.01.2013,15618,248,1
03.01.2013,15622,149,1
31.01.2013,15644,149,1
15.01.2013,15660,149,1
20.01.2013,15660,149,1
13.01.2013,16315,949,1
25.01.2013,16209,299,1
24.01.2013,15676,149,1
24.01.2013,15698,149,1
29.01.2013,15698,149,1
22.01.2013,15702,149,1
05.01.2013,15702,549,1
27.01.2013,15729,399,1
30.01.2013,15729,399,1
30.01.2013,15734,149,1
01.01.2013,15766,149,1
17.01.2013,15769,799,1
04.01.2013,16332,2499,2
31.01.2013,16332,2499,1
03.01.2013,16333,599,1
05.01.2013,15698,149,1
13.01.2013,1475,899,1
23.01.2013,14042,58,1
05.01.2013,14116,224,1
04.01.2013,4372,1999,1
17.01.2013,4372,1999,1
22.01.2013,4372,1999,1
03.01.2013,4373,1999,1
18.01.2013,4373,1999,1
09.01.2013,4376,1398,1
20.01.2013,4420,299,1
09.01.2013,4421,299,1
19.01.2013,4421,299,1
06.01.2013,4423,599,1
06.01.2013,4425,299,1
26.01.2013,4474,898.5,1
12.01.2013,4475,598.5,1
29.01.2013,4475,599,1
05.01.2013,4445,299,1
07.01.2013,4446,299,1
20.01.2013,4530,279,1
04.01.2013,4531,279,1
04.01.2013,4723,599,1
08.01.2013,4723,599,1
13.01.2013,4723,449.25,2
08.01.2013,4735,198,1
29.01.2013,4559,299,1
12.01.2013,4565,299,1
17.01.2013,4779,499,1
24.01.2013,4370,599,1
20.01.2013,4779,499,1
08.01.2013,4370,599,1
18.01.2013,4366,449,1
26.01.2013,4234,299.5,1
05.01.2013,4240,1999,1
08.01.2013,4240,1998.5,1
05.01.2013,4241,1399,1
23.01.2013,4245,1699,1
01.01.2013,4248,1999,1
12.01.2013,4248,1999,1
05.01.2013,4249,1899,1
16.01.2013,4249,1899,1
08.01.2013,4251,399,1
14.01.2013,4251,399,1
29.01.2013,4251,399,1
26.01.2013,4252,599,1
03.01.2013,4092,299,1
14.01.2013,4124,249,1
12.01.2013,4278,698,1
09.01.2013,4305,399,1
25.01.2013,4307,1349,1
12.01.2013,4323,399,1
03.01.2013,4332,449,1
12.01.2013,4332,449,2
19.01.2013,4332,449,1
08.01.2013,4464,299.5,1
03.01.2013,4366,449,2
06.01.2013,4366,449,1
30.01.2013,4366,449,1
06.01.2013,4573,299,1
02.01.2013,4792,1799,1
13.01.2013,4792,1799,1
18.01.2013,4886,899,1
27.01.2013,4886,899,1
28.01.2013,4886,899,1
03.01.2013,4901,1699,1
04.01.2013,4906,1799,1
08.01.2013,4906,1799,1
11.01.2013,4906,1799,2
16.01.2013,4906,1798.5,1
26.01.2013,4906,1499,1
02.01.2013,4907,1799,1
06.01.2013,4907,1799,1
12.01.2013,4686,299,1
03.01.2013,4910,299.5,1
18.01.2013,4688,1499,1
13.01.2013,4705,299,1
04.01.2013,4712,299,1
15.01.2013,4712,299,2
28.01.2013,4712,299,1
09.01.2013,4714,749,1
15.01.2013,4714,749,1
19.01.2013,4714,749,1
06.01.2013,4715,299,1
07.01.2013,4968,199,1
05.01.2013,5198,299.5,1
20.01.2013,5198,599,1
13.01.2013,4886,898.75,2
12.01.2013,4886,899,1
09.01.2013,4886,899,2
07.01.2013,4886,899,1
19.01.2013,4792,1799,1
22.01.2013,4578,699,1
24.01.2013,4800,299,1
25.01.2013,4807,1999,1
02.01.2013,4809,599,1
04.01.2013,4809,599,2
09.01.2013,4809,1199,1
14.01.2013,4809,599,1
20.01.2013,4809,599,1
22.01.2013,4809,599,1
23.01.2013,4809,599,1
06.01.2013,4814,899,1
09.01.2013,4075,299,1
26.01.2013,4831,999,1
12.01.2013,4617,399,1
06.01.2013,4861,8490,1
27.01.2013,4861,8490,1
07.01.2013,4655,249,1
10.01.2013,4656,249,1
15.01.2013,4677,279,1
05.01.2013,4885,1499,1
21.01.2013,4885,1499,1
02.01.2013,4886,899,2
04.01.2013,4886,899,2
05.01.2013,4886,899,1
06.01.2013,4886,899,1
01.01.2013,4832,1399,1
08.01.2013,4982,299,1
27.01.2013,4072,299,1
12.01.2013,4072,299,1
03.01.2013,3554,2199,1
24.01.2013,3554,2199,1
26.01.2013,3554,2199,1
01.01.2013,3556,2199,1
13.01.2013,3574,299,1
23.01.2013,3676,2199,1
26.01.2013,3582,149,1
31.01.2013,3596,299,1
04.01.2013,3686,899,1
08.01.2013,3686,899,1
14.01.2013,3686,899,1
05.01.2013,3698,598.5,1
13.01.2013,3698,598.5,1
15.01.2013,3698,599,1
25.01.2013,3698,598.5,1
26.01.2013,3698,598.5,1
13.01.2013,3612,299,1
22.01.2013,3615,299,1
01.01.2013,3702,599,1
03.01.2013,3702,598.5,1
24.01.2013,3705,1499,1
02.01.2013,3718,349,1
08.01.2013,3718,349,1
13.01.2013,3718,348.5,1
16.01.2013,3718,349,1
24.01.2013,3533,999,1
26.01.2013,3718,349,1
23.01.2013,3533,999,1
02.01.2013,3533,999,1
19.01.2013,3316,1199,1
25.01.2013,3318,1199,1
27.01.2013,3318,1199,2
03.01.2013,3320,1999,1
28.01.2013,3320,1999,1
06.01.2013,3325,1199,1
16.01.2013,3325,799,1
17.01.2013,3325,799,2
20.01.2013,3325,799,1
22.01.2013,3325,799,1
25.01.2013,3325,799,1
03.01.2013,3327,1499,1
04.01.2013,3328,1999,1
12.01.2013,3328,2599,1
19.01.2013,3328,1999,1
22.01.2013,3328,1998.5,1
01.01.2013,3321,1999,1
29.01.2013,3321,1999,1
13.01.2013,3322,1199,1
15.01.2013,3322,799,1
06.01.2013,3323,1999,1
07.01.2013,3323,1999,1
17.01.2013,3323,1999,1
29.01.2013,3323,1999,1
07.01.2013,3379,299,1
16.01.2013,3533,999,1
01.01.2013,3719,599,1
02.01.2013,3719,599,1
03.01.2013,3719,599,1
02.01.2013,3870,599,2
07.01.2013,3870,599,1
08.01.2013,3870,599,1
14.01.2013,3870,599,1
20.01.2013,3870,599,1
24.01.2013,3870,599,1
31.01.2013,3870,539.1,2
06.01.2013,3876,999,1
12.01.2013,3876,999,1
31.01.2013,3879,1499,1
31.01.2013,3883,399.2,1
01.01.2013,3823,399,1
17.01.2013,3964,399,1
31.01.2013,3977,518.4,1
14.01.2013,4015,299,1
12.01.2013,4127,1190,1
03.01.2013,4128,899,1
06.01.2013,4128,899,2
15.01.2013,4147,2090,1
06.01.2013,4163,1590,1
11.01.2013,4164,999,1
14.01.2013,4164,999,1
26.01.2013,4164,999,2
30.01.2013,4164,999,1
31.01.2013,4164,999,1
25.01.2013,3869,2499,1
07.01.2013,3869,2499,1
03.01.2013,3869,2499,1
03.01.2013,3806,249,1
06.01.2013,3719,599,1
10.01.2013,3719,599,1
12.01.2013,3719,599,1
26.01.2013,3719,599,1
17.01.2013,3743,799,1
27.01.2013,3743,798.5,1
06.01.2013,3745,799,1
25.01.2013,3745,799,1
03.01.2013,3617,299,1
13.01.2013,3617,299,1
02.01.2013,3618,299,1
24.01.2013,3618,299,2
18.01.2013,4072,299,1
02.01.2013,3622,299,1
13.01.2013,3622,299,1
19.01.2013,3622,299,1
24.01.2013,3622,299,1
03.01.2013,3834,2199,1
19.01.2013,3775,299,1
05.01.2013,3851,899,1
14.01.2013,3851,899,1
18.01.2013,3851,899,1
20.01.2013,3851,899,1
03.01.2013,3852,899,1
22.01.2013,3852,899,1
19.01.2013,3786,299,1
04.01.2013,3622,299,1
22.01.2013,4988,2599,1
07.01.2013,5224,299,1
08.01.2013,5224,299,1
06.01.2013,6660,299.5,1
28.01.2013,6660,599,1
02.01.2013,6661,299.5,1
08.01.2013,6665,9990,1
20.01.2013,6683,299.5,1
23.01.2013,6700,899.5,2
03.01.2013,6702,399.5,1
26.01.2013,6324,249,1
06.01.2013,6708,598.5,1
22.01.2013,6708,598.5,1
03.01.2013,6724,299.5,3
18.01.2013,6724,299.5,1
26.01.2013,6724,599,1
16.01.2013,6727,499.5,1
03.01.2013,6740,499,1
05.01.2013,6740,499,1
20.01.2013,6740,499,1
31.01.2013,6336,299,1
16.01.2013,6351,399,1
28.01.2013,6751,198,1
05.01.2013,6755,799,1
03.01.2013,6772,148,1
12.01.2013,6363,299,1
09.01.2013,6372,299,1
10.01.2013,6777,499,1
05.01.2013,6660,599,1
19.01.2013,6777,299,1
14.01.2013,6659,999,1
03.01.2013,6315,199,1
20.01.2013,6468,599,1
26.01.2013,6467,399,1
24.01.2013,6475,299,1
02.01.2013,6495,699,1
04.01.2013,6495,699,1
22.01.2013,6495,699,1
26.01.2013,6478,399,1
04.01.2013,6479,399,1
05.01.2013,6479,399,1
06.01.2013,6479,399,1
26.01.2013,6480,699,1
12.01.2013,6481,699,1
05.01.2013,6488,699,1
10.01.2013,6488,699,1
20.01.2013,6488,699,1
02.01.2013,6490,699,1
06.01.2013,6490,699,1
09.01.2013,6490,699,1
12.01.2013,6490,699,1
25.01.2013,6490,699,1
06.01.2013,6580,549,1
06.01.2013,6622,598.5,1
04.01.2013,6303,199,1
10.01.2013,6310,899,1
06.01.2013,6635,599,1
08.01.2013,6651,1699,1
25.01.2013,6778,799,1
01.01.2013,6904,149,1
05.01.2013,6904,149,1
20.01.2013,7175,199,1
13.01.2013,7216,1598.5,1
05.01.2013,7218,1599,1
03.01.2013,7220,1999,1
24.01.2013,7196,699,1
06.01.2013,7198,699,1
22.01.2013,7243,149,1
29.01.2013,7245,499,1
04.01.2013,7247,299,1
19.01.2013,7263,299,1
07.01.2013,7269,299,1
07.01.2013,7279,299,1
22.01.2013,7289,399,1
20.01.2013,7290,399,1
29.01.2013,7290,399,1
11.01.2013,7316,299,1
29.01.2013,7316,299,1
31.01.2013,7346,199,1
26.01.2013,7347,249,1
11.01.2013,7356,249,1
11.01.2013,7357,299,1
26.01.2013,7362,999,1
11.01.2013,7363,349,1
04.01.2013,7367,299,1
12.01.2013,7380,299,1
19.01.2013,7175,199,1
20.01.2013,7171,1699,1
19.01.2013,7171,1699,1
31.01.2013,7169,849.5,1
07.01.2013,6904,149,1
28.01.2013,6904,149,1
26.01.2013,6785,249,1
03.01.2013,6911,598.833333333,3
17.01.2013,6911,599,1
08.01.2013,6917,999.5,1
22.01.2013,6917,749.5,1
05.01.2013,6787,299,1
01.01.2013,6953,399,1
04.01.2013,6953,398.75,2
06.01.2013,6953,398.5,1
11.01.2013,6953,399,1
16.01.2013,6468,599,1
19.01.2013,6953,399,1
02.01.2013,6965,148,1
03.01.2013,7066,549,1
04.01.2013,7130,399,1
19.01.2013,7130,399,1
22.01.2013,7130,399,1
11.01.2013,7137,598.5,1
25.01.2013,7137,598.5,1
29.01.2013,7166,1198,1
03.01.2013,7169,1699,1
13.01.2013,7169,849.5,1
25.01.2013,7169,849,1
26.01.2013,7169,849.5,1
31.01.2013,6953,399,1
08.01.2013,6468,449,1
04.01.2013,6468,449,1
20.01.2013,6466,699,1
16.01.2013,5403,699,1
13.01.2013,5337,299,1
07.01.2013,5343,299,1
01.01.2013,5346,299,1
13.01.2013,5348,299,1
28.01.2013,5432,299,1
20.01.2013,5735,599,1
13.01.2013,5446,299,1
22.01.2013,5454,279,1
13.01.2013,5457,299,1
06.01.2013,5459,299,1
22.01.2013,5459,299,1
26.01.2013,5459,299,1
30.01.2013,5779,148,1
02.01.2013,5811,199,1
15.01.2013,5811,199,1
26.01.2013,5811,199,1
03.01.2013,5820,1999,1
08.01.2013,5820,1999,1
18.01.2013,5821,599,1
03.01.2013,5822,999,1
12.01.2013,5823,2500,1
20.01.2013,5823,2500,1
25.01.2013,5823,2500,1
20.01.2013,5525,299,1
12.01.2013,5324,299,1
05.01.2013,5324,299,1
03.01.2013,5324,299,1
02.01.2013,5324,299,1
21.01.2013,5224,299,1
03.01.2013,5228,299,1
05.01.2013,5228,299,1
22.01.2013,5256,799,1
07.01.2013,5260,499,1
30.01.2013,5260,272.22,1
31.01.2013,5260,249.5,1
01.01.2013,5261,1199,1
04.01.2013,5275,1699,1
13.01.2013,5275,1698.7,1
21.01.2013,5275,1699,1
05.01.2013,5272,599,1
03.01.2013,5892,999,2
08.01.2013,5272,599,1
30.01.2013,5272,326.78,1
03.01.2013,5273,1998.5,1
25.01.2013,5022,299,1
10.01.2013,5031,1399,1
01.01.2013,5033,1999,1
23.01.2013,5033,1998.5,1
31.01.2013,5033,1998.5,1
18.01.2013,5034,1999,1
27.01.2013,5034,1999,1
24.01.2013,5292,1999,1
02.01.2013,5378,2990,1
01.01.2013,5324,299,1
19.01.2013,5272,599,1
31.01.2013,3314,249.5,1
05.01.2013,5892,999,1
19.01.2013,5552,299,1
27.01.2013,6072,899,2
03.01.2013,6093,349,1
03.01.2013,6031,299,1
10.01.2013,6122,2499,1
01.01.2013,6123,2499,1
23.01.2013,6123,2499,1
13.01.2013,6144,299.5,1
07.01.2013,6045,299,1
13.01.2013,6045,299,1
23.01.2013,6156,399,1
25.01.2013,6157,999,1
29.01.2013,6197,299,1
29.01.2013,6200,299,1
02.01.2013,6202,399,1
27.01.2013,6202,399,1
20.01.2013,6203,1099,1
03.01.2013,6402,999.5,1
01.01.2013,6406,349,1
09.01.2013,6233,299,1
19.01.2013,6233,299,1
22.01.2013,6233,299,1
18.01.2013,6432,249,1
13.01.2013,6452,1099.5,1
23.01.2013,6452,1099.5,1
27.01.2013,6453,899,1
25.01.2013,5994,298,1
03.01.2013,5994,149,1
26.01.2013,5952,1499,1
26.01.2013,5643,2389.5,1
06.01.2013,5572,1590,1
29.01.2013,5572,1590,1
04.01.2013,5576,2490,1
29.01.2013,5576,2490,1
06.01.2013,5580,399,1
01.01.2013,5581,699,1
13.01.2013,5582,489.3,1
08.01.2013,5591,1890,1
03.01.2013,5596,299,1
26.01.2013,5603,699,1
03.01.2013,5605,489.3,1
07.01.2013,5587,199,1
06.01.2013,5892,999,1
15.01.2013,5588,149,1
06.01.2013,5629,2390,1
13.01.2013,5629,2390,1
03.01.2013,5632,2390,1
10.01.2013,5632,2390,1
03.01.2013,5635,2390,1
02.01.2013,5636,2390,1
06.01.2013,5641,2390,1
26.01.2013,5641,2390,1
03.01.2013,5643,2390,1
04.01.2013,5643,2390,1
05.01.2013,5643,2390,1
12.01.2013,5643,2390,3
12.01.2013,5627,2390,1
27.01.2013,3314,499,1
08.01.2013,3298,199,1
27.01.2013,3470,349,1
27.01.2013,963,99,1
06.01.2013,971,279,1
06.01.2013,975,299,1
12.01.2013,990,99,1
01.01.2013,992,99,1
21.01.2013,996,99,1
12.01.2013,1000,99,1
12.01.2013,1001,99,1
12.01.2013,1002,99,2
12.01.2013,1003,99,1
12.01.2013,1005,99,2
04.01.2013,1015,449,1
18.01.2013,1023,299,1
27.01.2013,1023,299,1
12.01.2013,1027,99,3
12.01.2013,1031,99,1
20.01.2013,1131,399,1
15.01.2013,1137,299,1
15.01.2013,1143,399,1
08.01.2013,1195,299,1
06.01.2013,1235,299,1
12.01.2013,1247,299,1
01.01.2013,1249,299,1
13.01.2013,1249,299,1
27.01.2013,1249,299,2
19.01.2013,963,99,1
25.01.2013,1259,299,1
31.01.2013,947,119.2,1
09.01.2013,839,3300,1
20.01.2013,22151,268,1
21.01.2013,22151,268,1
06.01.2013,9271,85,1
07.01.2013,14946,50,1
08.01.2013,16768,65,1
08.01.2013,16773,65,1
16.01.2013,17680,50,1
16.01.2013,17682,50,1
16.01.2013,17683,50,1
16.01.2013,17684,50,1
16.01.2013,17687,50,1
16.01.2013,17689,50,1
17.01.2013,17689,50,1
16.01.2013,17690,50,1
16.01.2013,17691,50,1
02.01.2013,32,349,1
05.01.2013,32,349,1
23.01.2013,32,349,1
31.01.2013,98,399,1
01.01.2013,484,300,1
30.01.2013,484,300,1
27.01.2013,491,600,1
26.01.2013,795,3300,1
24.01.2013,804,240,1
29.01.2013,832,299,1
15.01.2013,839,3300,1
31.01.2013,1259,299,1
02.01.2013,1266,299,1
10.01.2013,1276,249,1
19.01.2013,1481,1999,1
20.01.2013,1481,1999,1
01.01.2013,1523,799,1
02.01.2013,1523,799,1
03.01.2013,1523,799,1
10.01.2013,1525,649,1
30.01.2013,1525,649,1
16.01.2013,1528,649,1
29.01.2013,1528,649,1
07.01.2013,1595,2599,1
16.01.2013,1595,2599,1
03.01.2013,1782,599,1
25.01.2013,1782,299.5,1
27.01.2013,1782,599,1
25.01.2013,1790,1798.5,1
25.01.2013,1800,274.5,1
01.01.2013,1830,599,2
05.01.2013,1830,599,1
06.01.2013,1830,599,1
07.01.2013,1830,599,3
23.01.2013,1830,599,1
24.01.2013,1830,599,1
27.01.2013,1830,599,1
20.01.2013,1826,498,1
01.01.2013,1829,1499,1
21.01.2013,1475,899,1
16.01.2013,1475,899,1
06.01.2013,1475,899,1
01.01.2013,1475,899,2
14.01.2013,1409,1399,1
25.01.2013,1409,1399,1
02.01.2013,1418,349,1
03.01.2013,1420,349,1
25.01.2013,1420,349,1
03.01.2013,1304,299,1
19.01.2013,1315,449,1
12.01.2013,1318,299,1
01.01.2013,1329,399,1
23.01.2013,1455,698,1
09.01.2013,1463,1299,1
16.01.2013,1467,899,1
17.01.2013,22151,268,1
01.01.2013,1470,599,1
03.01.2013,1470,599,1
04.01.2013,1470,599,3
05.01.2013,1470,599,1
07.01.2013,1470,599,1
09.01.2013,1470,599,1
10.01.2013,1470,599,1
26.01.2013,1470,599,1
04.01.2013,1471,2599,1
08.01.2013,1471,2599,1
23.01.2013,1471,2598.5,2
29.01.2013,1472,2599,1
31.01.2013,1472,2599,1
02.01.2013,1470,599,1
15.01.2013,22151,268,1
11.01.2013,22151,268,1
05.01.2013,22151,268,1
03.01.2013,20228,186,1
05.01.2013,20228,186,1
09.01.2013,20228,186,1
12.01.2013,20228,186,1
20.01.2013,20228,186,2
03.01.2013,20229,945,1
22.01.2013,20235,200,1
17.01.2013,20236,200,1
06.01.2013,20237,200,1
12.01.2013,20237,200,1
13.01.2013,20237,200,1
26.01.2013,20237,200,1
04.01.2013,20249,200,1
27.01.2013,20946,263,1
04.01.2013,20288,110,1
26.01.2013,20288,110,1
25.01.2013,20298,77,1
23.01.2013,20315,190,1
20.01.2013,20961,81,1
12.01.2013,21477,175,1
26.01.2013,21477,175,1
21.01.2013,21478,978,1
06.01.2013,21391,72,1
19.01.2013,21405,247,1
20.01.2013,21405,247,1
19.01.2013,20227,328,1
22.01.2013,20216,325,1
12.01.2013,20215,76,1
26.01.2013,20327,225,1
13.01.2013,19716,76,1
12.01.2013,19726,76,1
19.01.2013,19763,263,1
07.01.2013,19789,158,1
03.01.2013,19803,265,1
04.01.2013,19803,265,1
19.01.2013,19810,78,1
23.01.2013,19811,221,2
25.01.2013,19811,221,3
26.01.2013,19811,221,4
06.01.2013,19818,378,1
09.01.2013,19827,231,1
27.01.2013,21405,247,1
13.01.2013,19834,66,1
06.01.2013,19860,77,1
18.01.2013,19876,251,1
13.01.2013,19889,76,1
30.01.2013,19904,70,1
22.01.2013,19915,231,1
07.01.2013,20028,190,1
01.01.2013,20052,158,1
27.01.2013,20058,242,1
22.01.2013,20104,219,1
21.01.2013,20120,141,1
31.01.2013,20129,95,1
12.01.2013,20200,153,1
18.01.2013,19842,72,1
03.01.2013,1829,1499,1
31.01.2013,21405,247,1
12.01.2013,21499,92,1
10.01.2013,21928,110,1
17.01.2013,21930,110,1
05.01.2013,22000,76,1
01.01.2013,22014,265,1
06.01.2013,22014,265,1
07.01.2013,22014,265,1
23.01.2013,22014,265,1
06.01.2013,22015,434,1
19.01.2013,22016,190,1
20.01.2013,22031,231,1
22.01.2013,22069,76,1
19.01.2013,22130,221,2
21.01.2013,22130,221,1
26.01.2013,22130,221,2
27.01.2013,22130,221,1
03.01.2013,22134,250,1
04.01.2013,22134,250,1
07.01.2013,22134,250,1
08.01.2013,22134,250,1
10.01.2013,22134,250,1
20.01.2013,22134,250,1
04.01.2013,22139,624,1
01.01.2013,22151,268,1
02.01.2013,22151,268,1
04.01.2013,22151,268,1
19.01.2013,21904,77,1
21.01.2013,21871,231,2
19.01.2013,21871,231,1
12.01.2013,21865,77,1
03.01.2013,21424,260,2
05.01.2013,21424,260,1
07.01.2013,21424,260,1
10.01.2013,21424,260,1
20.01.2013,21424,260,3
31.01.2013,21461,283,1
07.01.2013,21549,95,1
31.01.2013,21565,230,1
15.01.2013,21566,268,1
26.01.2013,21566,268,1
04.01.2013,21567,231,1
11.01.2013,21580,77,1
18.01.2013,21498,94,1
27.01.2013,21602,76,1
11.01.2013,21780,88,1
12.01.2013,21712,72,1
26.01.2013,21787,130,1
15.01.2013,21723,110,1
05.01.2013,21733,74,1
11.01.2013,21804,189,1
11.01.2013,21807,72,1
07.01.2013,21808,231,1
11.01.2013,21808,231,1
07.01.2013,21831,58,1
16.01.2013,21831,58,1
04.01.2013,21834,65,1
03.01.2013,21643,174,1
18.01.2013,7380,299,1
05.01.2013,1829,1499,1
13.01.2013,1829,1499,1
04.01.2013,2946,599,2
08.01.2013,2946,599,1
22.01.2013,2953,299.5,1
05.01.2013,2956,599,1
04.01.2013,2967,799,1
25.01.2013,2972,599,6
26.01.2013,2972,599,4
27.01.2013,2972,599,2
28.01.2013,2972,599,1
29.01.2013,2972,599,2
31.01.2013,2972,599,2
15.01.2013,2973,2499,3
16.01.2013,2973,2499,2
18.01.2013,2973,2499,1
19.01.2013,2973,2499,1
20.01.2013,2973,2499,1
27.01.2013,2973,2499,2
19.01.2013,2974,2499,1
21.01.2013,2974,2499,1
03.01.2013,3007,1790,1
15.01.2013,3007,1790,1
22.01.2013,3056,899,1
25.01.2013,3056,899,1
15.01.2013,3076,1399,1
07.01.2013,3077,1199,1
25.01.2013,2931,99,1
04.01.2013,3186,299.5,2
06.01.2013,2931,99,1
19.01.2013,2929,199,1
03.01.2013,2801,28,2
11.01.2013,2795,949,1
01.01.2013,2808,999,2
02.01.2013,2808,999,1
03.01.2013,2808,999,3
04.01.2013,2808,998.875,4
07.01.2013,2808,999,2
23.01.2013,2808,999,1
26.01.2013,2808,999,2
28.01.2013,2808,999,1
